sender,sender_type,sender_id,timestamp,meta,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
stimulus,canvas.Screen,0_10_20_1,2022-07-13T16:52:50.431Z,,,,,4,1842.9799999999814,response,,0.49,0.49,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D13.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D13.png,,,,,,,,,true,j,keypress(j),0.47,0.47,false,861445,861428,859375.74,859585,859585.02,861448.46,,,
choice,canvas.Screen,0_10_20_2,2022-07-13T16:52:51.426Z,,,0.47,,4,992.7600000000093,timeout,,,0.49,,0.49,,,6,,29,,,,,,,,,,0.47,false,862440,862425.7,861447.74,861448,861448.46,862441.22,205,,
ITI,canvas.Screen,0_10_20_3,2022-07-13T16:52:51.925Z,,2956,,,4,500.96000000007916,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,false,862939,862924.54,862425.7,862440,862441.22,862942.18,,,
trial,flow.Sequence,0_10_20,2022-07-13T16:52:51.925Z,,,,,4,4033.2399999999907,completion,,,0.49,,,,,,,,,,,,,,,,,0.47,false,862939,862924.54,858874.84,858890,858891.3,862942.18,,,
fixation,canvas.Screen,0_10_21_0,2022-07-13T16:52:52.425Z,,,,,2,682.2999999999302,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,863440,863425.3,862924.54,862939,862942.18,863624.48,,,
stimulus,canvas.Screen,0_10_21_1,2022-07-13T16:52:54.721Z,,,,,2,2091.5200000000186,response,,0.495,0.495,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D27.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D27.png,,,,,,,,,true,f,keypress(f),0.485,0.485,false,865735,865716,863425.3,863625,863624.48,865736.98,,,
choice,canvas.Screen,0_10_21_2,2022-07-13T16:52:55.725Z,,,0.495,,2,1005.1600000000326,timeout,,,0.495,,0.485,,,1,,30,,,,,,,,,,0.485,false,866739,866725.46,865736.62,865736,865736.98,866742.14,206,,
ITI,canvas.Screen,0_10_21_3,2022-07-13T16:52:56.225Z,,2607,,,2,499.78000000002794,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,867238,867224.72,866725.46,866739,866742.14,867241.92,,,
trial,flow.Sequence,0_10_21,2022-07-13T16:52:56.225Z,,,,,2,4282.539999999921,completion,,,0.495,,,,,,,,,,,,,,,,,0.485,false,867238,867224.72,862924.54,862939,862942.18,867241.92,,,
fixation,canvas.Screen,0_10_22_0,2022-07-13T16:52:56.726Z,,,,,6,677.8199999999488,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,867740,867725.6,867224.72,867239,867241.92,867919.74,,,
stimulus,canvas.Screen,0_10_22_1,2022-07-13T16:52:58.627Z,,,,,6,1703.2600000000093,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D92.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D92.png,,,,,,,,,true,f,keypress(f),0.455,0.455,false,869641,869623,867725.6,867920,867919.74,869644.16,,,
choice,canvas.Screen,0_10_22_2,2022-07-13T16:52:59.626Z,,,0.485,,6,997.9599999999627,timeout,,,0.485,,0.455,,,3,,33,,,,,,,,,,0.455,false,870639,870625.56,869643.82,869643,869644.16,870642.12,209,,
ITI,canvas.Screen,0_10_22_3,2022-07-13T16:53:00.126Z,,2842,,,6,499.38000000000466,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,871139,871125,870625.56,870639,870642.12,871141.5,,,
trial,flow.Sequence,0_10_22,2022-07-13T16:53:00.126Z,,,,,6,3883.079999999958,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,871139,871125,867224.72,867239,867241.92,871141.5,,,
fixation,canvas.Screen,0_10_23_0,2022-07-13T16:53:00.626Z,,,,,4,687.8199999999488,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,true,871640,871624.82,871125,871140,871141.5,871829.32,,,
stimulus,canvas.Screen,0_10_23_1,2022-07-13T16:53:01.427Z,,,,,4,594.6800000000512,response,,0.49,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D30.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D30.png,,,,,,,,,true,f,keypress(f),0.51,0.49,true,872441,872424,871624.82,871830,871829.32,872444.02,,,
choice,canvas.Screen,0_10_23_2,2022-07-13T16:53:02.424Z,,,0.49,,4,997.6600000000326,timeout,,,0.51,,0.51,,,2,,35,,,,,,,,,,0.49,true,873438,873424.4,872443.7,872444,872444.02,873441.68,211,,
ITI,canvas.Screen,0_10_23_3,2022-07-13T16:53:02.926Z,,2651,,,4,500.38000000000466,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,true,873940,873925.52,873424.4,873439,873441.68,873942.06,,,
trial,flow.Sequence,0_10_23,2022-07-13T16:53:02.926Z,,,,,4,2784.0200000000186,completion,,,0.51,,,,,,,,,,,,,,,,,0.49,true,873940,873925.52,871125,871139,871141.5,873942.06,,,
fixation,canvas.Screen,0_10_24_0,2022-07-13T16:53:03.427Z,,,,,2,700.359999999986,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,true,874440,874425.5,873925.52,873940,873942.06,874642.42,,,
stimulus,canvas.Screen,0_10_24_1,2022-07-13T16:53:04.223Z,,,,,2,575.5799999999581,response,,0.495,0.505,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D95.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D95.png,,,,,,,,,true,f,keypress(f),0.505,0.495,true,875237,875218,874425.5,874642,874642.42,875239.64,,,
choice,canvas.Screen,0_10_24_2,2022-07-13T16:53:05.226Z,,,0.495,,2,1002.359999999986,timeout,,,0.505,,0.505,,,1,,36,,,,,,,,,,0.495,true,876240,876225.32,875239.32,875240,875239.64,876242,212,,
ITI,canvas.Screen,0_10_24_3,2022-07-13T16:53:05.725Z,,2287,,,2,499.78000000002794,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,true,876739,876724.5,876225.32,876240,876242,876741.78,,,
trial,flow.Sequence,0_10_24,2022-07-13T16:53:05.725Z,,,,,2,2782.439999999944,completion,,,0.505,,,,,,,,,,,,,,,,,0.495,true,876739,876724.5,873925.52,873940,873942.06,876741.78,,,
fixation,canvas.Screen,0_10_25_0,2022-07-13T16:53:06.226Z,,,,,6,675.6999999999534,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,877240,877225.48,876724.5,876740,876741.78,877417.48,,,
stimulus,canvas.Screen,0_10_25_1,2022-07-13T16:53:06.931Z,,,,,6,509.5200000000186,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D5.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D5.png,,,,,,,,,true,f,keypress(f),0.545,0.515,true,877946,877927,877225.48,877417,877417.48,877947.48,,,
choice,canvas.Screen,0_10_25_2,2022-07-13T16:53:07.926Z,,,0.515,,6,994.4400000000605,timeout,,,0.545,,0.545,,,-3,,33,,,,,,,,,,0.515,true,878939,878924.66,877947.12,877947,877947.48,878941.92,209,,
ITI,canvas.Screen,0_10_25_3,2022-07-13T16:53:08.425Z,,2111,,,6,499.19999999995343,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,879439,879425.4,878924.66,878939,878941.92,879441.12,,,
trial,flow.Sequence,0_10_25,2022-07-13T16:53:08.425Z,,,,,6,2683.6199999999953,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,879440,879425.4,876724.5,876739,876741.78,879441.12,,,
fixation,canvas.Screen,0_10_26_0,2022-07-13T16:53:08.924Z,,,,,6,679.0600000000559,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,879938,879924.64,879425.4,879440,879441.12,880120.18,,,
stimulus,canvas.Screen,0_10_26_1,2022-07-13T16:53:09.619Z,,,,,6,493.8199999999488,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D68.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D68.png,,,,,,,,,true,f,keypress(f),0.515,0.485,true,880632,880614,879924.64,880121,880120.18,880635.3,,,
choice,canvas.Screen,0_10_26_2,2022-07-13T16:53:10.625Z,,,0.485,,6,1005.9199999999255,timeout,,,0.515,,0.515,,,3,,36,,,,,,,,,,0.485,true,881639,881625.4,880634.88,880635,880635.3,881641.22,212,,
ITI,canvas.Screen,0_10_26_3,2022-07-13T16:53:11.125Z,,2708,,,6,500.7399999999907,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,882140,882125.44,881625.4,881639,881641.22,882141.96,,,
trial,flow.Sequence,0_10_26,2022-07-13T16:53:11.125Z,,,,,6,2684.319999999949,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,882140,882125.44,879425.4,879440,879441.12,882141.96,,,
fixation,canvas.Screen,0_10_27_0,2022-07-13T16:53:11.625Z,,,,,2,685.4200000000419,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,false,882639,882624.88,882125.44,882140,882141.96,882827.38,,,
stimulus,canvas.Screen,0_10_27_1,2022-07-13T16:53:12.264Z,,,,,2,432.61999999999534,response,,0.515,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D62.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D62.png,,,,,,,,,true,f,keypress(f),0.505,0.505,false,883278,883260,882624.88,882828,882827.38,883280.9,,,
choice,canvas.Screen,0_10_27_2,2022-07-13T16:53:13.259Z,,,0.515,,2,994.359999999986,timeout,,,0.515,,0.505,,,-3,,33,,,,,,,,,,0.505,false,884273,884258.7,883280.52,883280,883280.9,884275.26,209,,
ITI,canvas.Screen,0_10_27_3,2022-07-13T16:53:13.759Z,,2818,,,2,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,false,884773,884758.6,884258.7,884273,884275.26,884775.26,,,
trial,flow.Sequence,0_10_27,2022-07-13T16:53:13.760Z,,,,,2,2616.640000000014,completion,,,0.515,,,,,,,,,,,,,,,,,0.505,false,884773,884758.6,882125.44,882140,882141.96,884775.26,,,
fixation,canvas.Screen,0_10_28_0,2022-07-13T16:53:14.259Z,,,,,2,672.859999999986,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,885273,885257.84,884758.6,884774,884775.26,885448.12,,,
stimulus,canvas.Screen,0_10_28_1,2022-07-13T16:53:15.625Z,,,,,2,1172.8800000000047,response,,0.505,0.505,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D80.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D80.png,,,,,,,,,true,j,keypress(j),0.495,0.495,false,886638,886621,885257.84,885448,885448.12,886640.86,,,
choice,canvas.Screen,0_10_28_2,2022-07-13T16:53:16.626Z,,,0.495,,2,1001.0200000000186,timeout,,,0.505,,0.505,,,1,,34,,,,,,,,,,0.495,false,887639,887625.32,886640.5,886640,886640.86,887641.88,210,,
ITI,canvas.Screen,0_10_28_3,2022-07-13T16:53:17.126Z,,2080,,,2,499,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,888140,888125.24,887625.32,887639,887641.88,888140.88,,,
trial,flow.Sequence,0_10_28,2022-07-13T16:53:17.126Z,,,,,2,3349.9799999999814,completion,,,0.505,,,,,,,,,,,,,,,,,0.495,false,888140,888125.24,884758.6,884774,884775.26,888140.88,,,
fixation,canvas.Screen,0_10_29_0,2022-07-13T16:53:17.626Z,,,,,6,696.4000000000233,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,888639,888624.76,888125.24,888140,888140.88,888837.28,,,
stimulus,canvas.Screen,0_10_29_1,2022-07-13T16:53:18.360Z,,,,,6,518.7199999999721,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D19.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D19.png,,,,,,,,,true,f,keypress(f),0.515,0.485,true,889374,889356,888624.76,888838,888837.28,889375.8,,,
choice,canvas.Screen,0_10_29_2,2022-07-13T16:53:19.359Z,,,0.485,,6,999.0199999999022,timeout,,,0.515,,0.515,,,3,,37,,,,,,,,,,0.485,true,890372,890357.54,889375.44,889376,889375.8,890374.82,213,,
ITI,canvas.Screen,0_10_29_3,2022-07-13T16:53:19.859Z,,2930,,,6,500.3400000000838,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,890873,890858.6,890357.54,890372,890374.82,890875.16,,,
trial,flow.Sequence,0_10_29,2022-07-13T16:53:19.859Z,,,,,6,2717.719999999972,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,890873,890858.6,888125.24,888140,888140.88,890875.16,,,
fixation,canvas.Screen,0_10_30_0,2022-07-13T16:53:20.359Z,,,,,2,684.5799999999581,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,true,891373,891358.62,890858.6,890873,890875.16,891559.74,,,
stimulus,canvas.Screen,0_10_30_1,2022-07-13T16:53:21.028Z,,,,,2,465.2600000000093,response,,0.485,0.495,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D84.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D84.png,,,,,,,,,true,f,keypress(f),0.495,0.485,true,892041,892025,891358.62,891560,891559.74,892044.54,,,
choice,canvas.Screen,0_10_30_2,2022-07-13T16:53:22.026Z,,,0.485,,2,997.2600000000093,timeout,,,0.495,,0.495,,,3,,40,,,,,,,,,,0.485,true,893040,893024.94,892043.62,892044,892044.54,893041.8,216,,
ITI,canvas.Screen,0_10_30_3,2022-07-13T16:53:22.527Z,,2702,,,2,498.9799999999814,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,true,893541,893524.12,893024.94,893040,893041.8,893540.78,,,
trial,flow.Sequence,0_10_30,2022-07-13T16:53:22.527Z,,,,,2,2648.9599999999627,completion,,,0.495,,,,,,,,,,,,,,,,,0.485,true,893541,893524.12,890858.6,890873,890875.16,893540.78,,,
fixation,canvas.Screen,0_10_31_0,2022-07-13T16:53:23.025Z,,,,,6,670.9799999999814,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,894038,894025.24,893524.12,893541,893540.78,894211.76,,,
stimulus,canvas.Screen,0_10_31_1,2022-07-13T16:53:24.277Z,,,,,6,1060.2399999999907,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D63.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D63.png,,,,,,,,,true,j,keypress(j),0.515,0.515,false,895290,895272,894025.24,894211,894211.76,895292.48,,,
choice,canvas.Screen,0_10_31_2,2022-07-13T16:53:25.275Z,,,0.515,,6,999.2800000000279,timeout,,,0.545,,0.545,,,-3,,37,,,,,,,,,,0.515,false,896289,896275.22,895292.12,895292,895292.48,896291.76,213,,
ITI,canvas.Screen,0_10_31_3,2022-07-13T16:53:25.775Z,,2280,,,6,500,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,896789,896774.92,896275.22,896289,896291.76,896791.76,,,
trial,flow.Sequence,0_10_31,2022-07-13T16:53:25.775Z,,,,,6,3234.140000000014,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,896789,896774.92,893524.12,893541,893540.78,896791.76,,,
fixation,canvas.Screen,0_10_32_0,2022-07-13T16:53:26.275Z,,,,,4,671.5799999999581,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,true,897289,897274.18,896774.92,896789,896791.76,897463.34,,,
stimulus,canvas.Screen,0_10_32_1,2022-07-13T16:53:26.958Z,,,,,4,490.6600000000326,response,,0.51,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D81.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D81.png,,,,,,,,,true,f,keypress(f),0.53,0.51,true,897972,897954,897274.18,897463,897463.34,897974.12,,,
choice,canvas.Screen,0_10_32_2,2022-07-13T16:53:27.958Z,,,0.51,,4,1000.8199999999488,timeout,,,0.53,,0.53,,,-2,,35,,,,,,,,,,0.51,true,898972,898957.64,897973.74,897973,897974.12,898974.94,211,,
ITI,canvas.Screen,0_10_32_3,2022-07-13T16:53:28.460Z,,2870,,,4,499.2200000000885,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,true,899473,899458.5,898957.64,898972,898974.94,899474.16,,,
trial,flow.Sequence,0_10_32,2022-07-13T16:53:28.460Z,,,,,4,2666.7399999999907,completion,,,0.53,,,,,,,,,,,,,,,,,0.51,true,899474,899458.5,896774.92,896789,896791.76,899474.16,,,
fixation,canvas.Screen,0_10_33_0,2022-07-13T16:53:28.959Z,,,,,6,682.9799999999814,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,899973,899958.48,899458.5,899475,899474.16,900157.14,,,
stimulus,canvas.Screen,0_10_33_1,2022-07-13T16:53:29.645Z,,,,,6,482.85999999998603,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D69.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D69.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,900659,900640,899958.48,900157,900157.14,900662.42,,,
choice,canvas.Screen,0_10_33_2,2022-07-13T16:53:30.644Z,,,0.455,,6,995.0799999999581,timeout,,,0.485,,0.485,,,9,,44,,,,,,,,,,0.455,true,901657,901641.78,900662.04,900662,900662.42,901657.5,220,,
ITI,canvas.Screen,0_10_33_3,2022-07-13T16:53:31.142Z,,2426,,,6,500.0600000000559,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,902156,902141.64,901641.78,901657,901657.5,902157.56,,,
trial,flow.Sequence,0_10_33,2022-07-13T16:53:31.143Z,,,,,6,2667.4799999999814,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,902156,902141.64,899458.5,899475,899474.16,902157.56,,,
fixation,canvas.Screen,0_10_34_0,2022-07-13T16:53:31.641Z,,,,,4,681.0199999999022,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,false,902655,902640.66,902141.64,902156,902157.56,902838.58,,,
stimulus,canvas.Screen,0_10_34_1,2022-07-13T16:53:32.532Z,,,,,4,688.4200000000419,response,,0.49,0.49,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D41.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D41.png,,,,,,,,,true,j,keypress(j),0.47,0.47,false,903545,903527,902640.66,902838,902838.58,903547.28,,,
choice,canvas.Screen,0_10_34_2,2022-07-13T16:53:33.525Z,,,0.47,,4,994.3399999999674,timeout,,,0.49,,0.49,,,6,,50,,,,,,,,,,0.47,false,904539,904524.64,903546.96,903547,903547.28,904541.62,226,,
ITI,canvas.Screen,0_10_34_3,2022-07-13T16:53:34.025Z,,2511,,,4,499.5,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,false,905039,905024.02,904524.64,904539,904541.62,905041.12,,,
trial,flow.Sequence,0_10_34,2022-07-13T16:53:34.026Z,,,,,4,2866.4599999999627,completion,,,0.49,,,,,,,,,,,,,,,,,0.47,false,905040,905024.02,902141.64,902156,902157.56,905041.12,,,
fixation,canvas.Screen,0_10_35_0,2022-07-13T16:53:34.526Z,,,,,4,697.1600000000326,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,905540,905524.62,905024.02,905040,905041.12,905738.28,,,
stimulus,canvas.Screen,0_10_35_1,2022-07-13T16:53:35.537Z,,,,,4,792.7199999999721,response,,0.51,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D66.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D66.png,,,,,,,,,true,j,keypress(j),0.49,0.49,false,906550,906531,905524.62,905738,905738.28,906552.66,,,
choice,canvas.Screen,0_10_35_2,2022-07-13T16:53:36.543Z,,,0.49,,4,1004.6599999999162,timeout,,,0.51,,0.51,,,2,,52,,,,,,,,,,0.49,false,907556,907541.72,906552.38,906553,906552.66,907557.32,228,,
ITI,canvas.Screen,0_10_35_3,2022-07-13T16:53:37.042Z,,2088,,,4,500.94000000006054,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,908056,908041.72,907541.72,907556,907557.32,908058.26,,,
trial,flow.Sequence,0_10_35,2022-07-13T16:53:37.042Z,,,,,4,3000.5999999999767,completion,,,0.51,,,,,,,,,,,,,,,,,0.49,false,908056,908041.72,905024.02,905040,905041.12,908058.26,,,
fixation,canvas.Screen,0_10_36_0,2022-07-13T16:53:37.542Z,,,,,6,671.5200000000186,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,908556,908541.64,908041.72,908056,908058.26,908729.78,,,
stimulus,canvas.Screen,0_10_36_1,2022-07-13T16:53:38.253Z,,,,,6,518.2199999999721,response,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D63.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D63.png,,,,,,,,,true,f,keypress(f),0.485,0.455,true,909266,909248,908541.64,908730,908729.78,909268.94,,,
choice,canvas.Screen,0_10_36_2,2022-07-13T16:53:39.257Z,,,0.455,,6,1005.3600000001024,timeout,,,0.485,,0.485,,,9,,61,,,,,,,,,,0.455,true,910271,910257.22,909268.62,909268,909268.94,910274.3,237,,
ITI,canvas.Screen,0_10_36_3,2022-07-13T16:53:39.758Z,,2754,,,6,499.79999999993015,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,910771,910758.32,910257.22,910271,910274.3,910774.1,,,
trial,flow.Sequence,0_10_36,2022-07-13T16:53:39.758Z,,,,,6,2700.0599999999395,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,910771,910758.32,908041.72,908056,908058.26,910774.1,,,
fixation,canvas.Screen,0_10_37_0,2022-07-13T16:53:40.259Z,,,,,6,680.5999999999767,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,911272,911258.32,910758.32,910772,910774.1,911454.7,,,
stimulus,canvas.Screen,0_10_37_1,2022-07-13T16:53:41.123Z,,,,,6,662.3000000000466,response,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D31.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D31.png,,,,,,,,,true,f,keypress(f),0.545,0.515,true,912135,912117,911258.32,911455,911454.7,912138.1,,,
choice,canvas.Screen,0_10_37_2,2022-07-13T16:53:42.126Z,,,0.515,,6,1002.5200000000186,timeout,,,0.545,,0.545,,,-3,,58,,,,,,,,,,0.515,true,913139,913124.7,912137.7,912138,912138.1,913140.62,234,,
ITI,canvas.Screen,0_10_37_3,2022-07-13T16:53:42.625Z,,2743,,,6,500.5799999999581,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,913638,913624.02,913124.7,913140,913140.62,913641.2,,,
trial,flow.Sequence,0_10_37,2022-07-13T16:53:42.625Z,,,,,6,2849.920000000042,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,913638,913624.02,910758.32,910772,910774.1,913641.2,,,
fixation,canvas.Screen,0_10_38_0,2022-07-13T16:53:43.125Z,,,,,6,673.3400000000838,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,914139,914124.94,913624.02,913638,913641.2,914314.54,,,
stimulus,canvas.Screen,0_10_38_1,2022-07-13T16:53:43.791Z,,,,,6,473.45999999996275,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D82.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D82.png,,,,,,,,,true,f,keypress(f),0.515,0.485,true,914804,914788,914124.94,914315,914314.54,914806.74,,,
choice,canvas.Screen,0_10_38_2,2022-07-13T16:53:44.791Z,,,0.485,,6,1001.4200000000419,timeout,,,0.515,,0.515,,,3,,61,,,,,,,,,,0.485,true,915805,915791.42,914806.38,914806,914806.74,915808.16,237,,
ITI,canvas.Screen,0_10_38_3,2022-07-13T16:53:45.292Z,,2666,,,6,500,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,916305,916291.32,915791.42,915805,915808.16,916308.16,,,
trial,flow.Sequence,0_10_38,2022-07-13T16:53:45.292Z,,,,,6,2650.1199999999953,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,916305,916291.32,913624.02,913638,913641.2,916308.16,,,
fixation,canvas.Screen,0_10_39_0,2022-07-13T16:53:45.791Z,,,,,4,675.9799999999814,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,true,916805,916790.58,916291.32,916305,916308.16,916984.14,,,
stimulus,canvas.Screen,0_10_39_1,2022-07-13T16:53:46.499Z,,,,,4,510.85999999998603,response,,0.49,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D29.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D29.png,,,,,,,,,true,f,keypress(f),0.51,0.49,true,917512,917495,916790.58,916984,916984.14,917514,,,
